pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
without_bandpass,data\abnormal\abnormal_0062.wav,abnormal_0062.wav,1,0,0.12095766514539719,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0040.wav,abnormal_0040.wav,1,0,0.20004579424858093,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00015_clean_from_00h01m10s.wav,00015_clean_from_00h01m10s.wav,1,0,0.105376236140728,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0007.wav,abnormal_0007.wav,1,0,0.09665270149707794,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0033.wav,abnormal_0033.wav,1,0,0.05563417822122574,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00520_suspicious_from_00h43m15s.wav,00520_suspicious_from_00h43m15s.wav,1,0,0.15055052936077118,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0036.wav,abnormal_0036.wav,1,0,0.08011619001626968,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0029.wav,abnormal_0029.wav,1,0,0.09405630081892014,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0012.wav,abnormal_0012.wav,1,0,0.13975583016872406,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0065.wav,abnormal_0065.wav,1,0,0.14345231652259827,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0026.wav,abnormal_0026.wav,1,0,0.14338158071041107,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0044.wav,abnormal_0044.wav,1,0,0.06564905494451523,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0030.wav,abnormal_0030.wav,1,0,0.14715982973575592,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00030_clean_from_00h02m25s.wav,00030_clean_from_00h02m25s.wav,1,0,0.04621758684515953,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0008.wav,abnormal_0008.wav,1,0,0.06844969838857651,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0041.wav,abnormal_0041.wav,1,0,0.09648595750331879,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0031.wav,abnormal_0031.wav,1,0,0.13554224371910095,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0032.wav,abnormal_0032.wav,1,0,0.1350833773612976,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0055.wav,abnormal_0055.wav,1,0,0.07605332881212234,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00024_clean_from_00h01m55s.wav,00024_clean_from_00h01m55s.wav,1,0,0.09647149592638016,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00309_suspicious_from_00h25m40s.wav,00309_suspicious_from_00h25m40s.wav,1,0,0.11667414009571075,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00034_clean_from_00h02m45s.wav,00034_clean_from_00h02m45s.wav,1,0,0.05963820591568947,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0049.wav,abnormal_0049.wav,1,0,0.17932672798633575,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00943_suspicious_from_01h18m30s.wav,00943_suspicious_from_01h18m30s.wav,1,0,0.17010380327701569,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0014.wav,abnormal_0014.wav,1,0,0.14493228495121002,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0010.wav,abnormal_0010.wav,1,0,0.11926544457674026,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0051.wav,abnormal_0051.wav,1,0,0.16790708899497986,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0013.wav,abnormal_0013.wav,1,0,0.07815436273813248,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0046.wav,abnormal_0046.wav,1,0,0.1327536255121231,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0018.wav,abnormal_0018.wav,1,0,0.11955452710390091,0.33581677079200745,0,FN
without_bandpass,data\abnormal\00078_clean_from_00h06m25s.wav,00078_clean_from_00h06m25s.wav,1,0,0.049579985439777374,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0020.wav,abnormal_0020.wav,1,0,0.28882846236228943,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0022.wav,abnormal_0022.wav,1,0,0.09503094106912613,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0016.wav,abnormal_0016.wav,1,0,0.10450969636440277,0.33581677079200745,0,FN
without_bandpass,data\abnormal\01000_suspicious_from_01h23m15s.wav,01000_suspicious_from_01h23m15s.wav,1,0,0.14239689707756042,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0061.wav,abnormal_0061.wav,1,0,0.2809533178806305,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0035.wav,abnormal_0035.wav,1,0,0.04576040059328079,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0054.wav,abnormal_0054.wav,1,0,0.04932411387562752,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0017.wav,abnormal_0017.wav,1,0,0.14804638922214508,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0024.wav,abnormal_0024.wav,1,0,0.09590435773134232,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0064.wav,abnormal_0064.wav,1,0,0.0510985441505909,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0015.wav,abnormal_0015.wav,1,0,0.05496753007173538,0.33581677079200745,0,FN
without_bandpass,data\abnormal\abnormal_0047.wav,abnormal_0047.wav,1,0,0.1462581753730774,0.33581677079200745,0,FN
