pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
without_stft,data\abnormal\abnormal_0062.wav,abnormal_0062.wav,1,0,0.18961487710475922,0.39218610525131226,0,FN
without_stft,data\abnormal\abnormal_0040.wav,abnormal_0040.wav,1,0,0.22031518816947937,0.39218610525131226,0,FN
without_stft,data\normal\normal_0219.wav,normal_0219.wav,0,0,0.15267778933048248,0.39218610525131226,1,Correct
without_stft,data\normal\normal_0203.wav,normal_0203.wav,0,0,0.03937797620892525,0.39218610525131226,1,Correct
without_stft,data\normal\normal_0528.wav,normal_0528.wav,0,0,0.07390306144952774,0.39218610525131226,1,Correct
without_stft,data\abnormal\00015_clean_from_00h01m10s.wav,00015_clean_from_00h01m10s.wav,1,0,0.08687727898359299,0.39218610525131226,0,FN
without_stft,data\normal\normal_0266.wav,normal_0266.wav,0,1,6.535447120666504,0.39218610525131226,0,FP
without_stft,data\normal\normal_0237.wav,normal_0237.wav,0,0,0.3067891001701355,0.39218610525131226,1,Correct
without_stft,data\normal\normal_0163.wav,normal_0163.wav,0,0,0.05441199988126755,0.39218610525131226,1,Correct
without_stft,data\abnormal\abnormal_0007.wav,abnormal_0007.wav,1,0,0.07125557959079742,0.39218610525131226,0,FN
without_stft,data\normal\normal_0056.wav,normal_0056.wav,0,0,0.1503552794456482,0.39218610525131226,1,Correct
without_stft,data\abnormal\5.wav,5.wav,1,1,1.8284090757369995,0.39218610525131226,1,Correct
without_stft,data\normal\normal_0510.wav,normal_0510.wav,0,0,0.0679364949464798,0.39218610525131226,1,Correct
without_stft,data\abnormal\abnormal_0033.wav,abnormal_0033.wav,1,0,0.05759143829345703,0.39218610525131226,0,FN
without_stft,data\normal\normal_0136.wav,normal_0136.wav,0,0,0.14421813189983368,0.39218610525131226,1,Correct
without_stft,data\normal\normal_0191.wav,normal_0191.wav,0,0,0.08376285433769226,0.39218610525131226,1,Correct
without_stft,data\abnormal\00520_suspicious_from_00h43m15s.wav,00520_suspicious_from_00h43m15s.wav,1,0,0.09588254988193512,0.39218610525131226,0,FN
