pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
without_bandpower,data\abnormal\abnormal_0007.wav,abnormal_0007.wav,1,0,0.1261381208896637,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0029.wav,abnormal_0029.wav,1,0,0.23831258714199066,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0065.wav,abnormal_0065.wav,1,0,0.05573180317878723,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0026.wav,abnormal_0026.wav,1,0,0.05974218621850014,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0044.wav,abnormal_0044.wav,1,0,0.22812891006469727,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0008.wav,abnormal_0008.wav,1,0,0.11553895473480225,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0055.wav,abnormal_0055.wav,1,0,0.120681032538414,0.30995428562164307,0,FN
without_bandpower,data\abnormal\00024_clean_from_00h01m55s.wav,00024_clean_from_00h01m55s.wav,1,0,0.2518661320209503,0.30995428562164307,0,FN
without_bandpower,data\abnormal\00034_clean_from_00h02m45s.wav,00034_clean_from_00h02m45s.wav,1,0,0.2508959472179413,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0013.wav,abnormal_0013.wav,1,0,0.12336884438991547,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0046.wav,abnormal_0046.wav,1,0,0.05684247985482216,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0018.wav,abnormal_0018.wav,1,0,0.1646595001220703,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0035.wav,abnormal_0035.wav,1,0,0.23578260838985443,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0054.wav,abnormal_0054.wav,1,0,0.29770711064338684,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0017.wav,abnormal_0017.wav,1,0,0.055918190628290176,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0024.wav,abnormal_0024.wav,1,0,0.2612905502319336,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0047.wav,abnormal_0047.wav,1,0,0.08190114796161652,0.30995428562164307,0,FN
without_bandpower,data\abnormal\00028_clean_from_00h02m15s.wav,00028_clean_from_00h02m15s.wav,1,0,0.3088183104991913,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0038.wav,abnormal_0038.wav,1,0,0.1655825525522232,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0009.wav,abnormal_0009.wav,1,0,0.05800409987568855,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0050.wav,abnormal_0050.wav,1,0,0.24156153202056885,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0037.wav,abnormal_0037.wav,1,0,0.0677170380949974,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0034.wav,abnormal_0034.wav,1,0,0.11219622939825058,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0025.wav,abnormal_0025.wav,1,0,0.20749303698539734,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0066.wav,abnormal_0066.wav,1,0,0.09036503732204437,0.30995428562164307,0,FN
without_bandpower,data\abnormal\abnormal_0057.wav,abnormal_0057.wav,1,0,0.05509393289685249,0.30995428562164307,0,FN
