pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
baseline,data\abnormal\abnormal_0062.wav,abnormal_0062.wav,1,0,0.36448875069618225,0.5885165333747864,0,FN
baseline,data\abnormal\abnormal_0040.wav,abnormal_0040.wav,1,0,0.24907100200653076,0.5885165333747864,0,FN
baseline,data\normal\normal_0219.wav,normal_0219.wav,0,0,0.42734280228614807,0.5885165333747864,1,Correct
baseline,data\normal\normal_0203.wav,normal_0203.wav,0,0,0.537462592124939,0.5885165333747864,1,Correct
baseline,data\normal\normal_0528.wav,normal_0528.wav,0,0,0.4541689455509186,0.5885165333747864,1,Correct
baseline,data\abnormal\00015_clean_from_00h01m10s.wav,00015_clean_from_00h01m10s.wav,1,0,0.2845543920993805,0.5885165333747864,0,FN
baseline,data\normal\normal_0266.wav,normal_0266.wav,0,0,0.3110246956348419,0.5885165333747864,1,Correct
baseline,data\normal\normal_0237.wav,normal_0237.wav,0,0,0.2292919009923935,0.5885165333747864,1,Correct
baseline,data\normal\normal_0163.wav,normal_0163.wav,0,0,0.2604307234287262,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0007.wav,abnormal_0007.wav,1,0,0.3536495864391327,0.5885165333747864,0,FN
baseline,data\normal\normal_0056.wav,normal_0056.wav,0,0,0.5493771433830261,0.5885165333747864,1,Correct
baseline,data\abnormal\5.wav,5.wav,1,1,0.7928888201713562,0.5885165333747864,1,Correct
baseline,data\normal\normal_0510.wav,normal_0510.wav,0,0,0.3822092115879059,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0033.wav,abnormal_0033.wav,1,1,0.9525473713874817,0.5885165333747864,1,Correct
baseline,data\normal\normal_0136.wav,normal_0136.wav,0,0,0.2103499174118042,0.5885165333747864,1,Correct
baseline,data\normal\normal_0191.wav,normal_0191.wav,0,0,0.4575369656085968,0.5885165333747864,1,Correct
baseline,data\abnormal\00520_suspicious_from_00h43m15s.wav,00520_suspicious_from_00h43m15s.wav,1,1,0.7877141833305359,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0036.wav,abnormal_0036.wav,1,1,0.9541370272636414,0.5885165333747864,1,Correct
baseline,data\normal\normal_0421.wav,normal_0421.wav,0,0,0.16523562371730804,0.5885165333747864,1,Correct
baseline,data\abnormal\1.wav,1.wav,1,1,1.005430817604065,0.5885165333747864,1,Correct
baseline,data\normal\normal_0189.wav,normal_0189.wav,0,0,0.5304009914398193,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0029.wav,abnormal_0029.wav,1,0,0.2617662847042084,0.5885165333747864,0,FN
baseline,data\abnormal\abnormal_0012.wav,abnormal_0012.wav,1,0,0.3146582543849945,0.5885165333747864,0,FN
baseline,data\normal\normal_0403.wav,normal_0403.wav,0,0,0.1711403876543045,0.5885165333747864,1,Correct
baseline,data\normal\normal_0275.wav,normal_0275.wav,0,0,0.4389098882675171,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0065.wav,abnormal_0065.wav,1,0,0.35161152482032776,0.5885165333747864,0,FN
baseline,data\normal\normal_0209.wav,normal_0209.wav,0,0,0.4102135896682739,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0026.wav,abnormal_0026.wav,1,0,0.5212441682815552,0.5885165333747864,0,FN
baseline,data\normal\normal_0055.wav,normal_0055.wav,0,1,0.6408699750900269,0.5885165333747864,0,FP
baseline,data\normal\normal_0332.wav,normal_0332.wav,0,0,0.3703571557998657,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0044.wav,abnormal_0044.wav,1,1,0.685001015663147,0.5885165333747864,1,Correct
baseline,data\normal\normal_0253.wav,normal_0253.wav,0,0,0.20136213302612305,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0030.wav,abnormal_0030.wav,1,0,0.18751922249794006,0.5885165333747864,0,FN
baseline,data\normal\normal_0023.wav,normal_0023.wav,0,0,0.3267166316509247,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0039.wav,abnormal_0039.wav,1,0,0.3312309980392456,0.5885165333747864,0,FN
baseline,data\abnormal\00030_clean_from_00h02m25s.wav,00030_clean_from_00h02m25s.wav,1,0,0.25918811559677124,0.5885165333747864,0,FN
baseline,data\normal\normal_0447.wav,normal_0447.wav,0,0,0.30520009994506836,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0008.wav,abnormal_0008.wav,1,0,0.28884580731391907,0.5885165333747864,0,FN
baseline,data\normal\normal_0265.wav,normal_0265.wav,0,0,0.32261207699775696,0.5885165333747864,1,Correct
baseline,data\normal\normal_0468.wav,normal_0468.wav,0,0,0.401576429605484,0.5885165333747864,1,Correct
baseline,data\normal\normal_0437.wav,normal_0437.wav,0,0,0.4550696909427643,0.5885165333747864,1,Correct
baseline,data\normal\normal_0346.wav,normal_0346.wav,0,1,0.7269669771194458,0.5885165333747864,0,FP
baseline,data\normal\normal_0374.wav,normal_0374.wav,0,0,0.5221853256225586,0.5885165333747864,1,Correct
baseline,data\normal\normal_0465.wav,normal_0465.wav,0,0,0.4454028606414795,0.5885165333747864,1,Correct
baseline,data\normal\normal_0051.wav,normal_0051.wav,0,0,0.3867815434932709,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0002.wav,abnormal_0002.wav,1,1,0.9587216973304749,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0041.wav,abnormal_0041.wav,1,0,0.23970356583595276,0.5885165333747864,0,FN
baseline,data\normal\normal_0308.wav,normal_0308.wav,0,0,0.22849735617637634,0.5885165333747864,1,Correct
baseline,data\normal\normal_0082.wav,normal_0082.wav,0,0,0.3347124755382538,0.5885165333747864,1,Correct
baseline,data\normal\normal_0305.wav,normal_0305.wav,0,0,0.4591887593269348,0.5885165333747864,1,Correct
baseline,data\normal\normal_0341.wav,normal_0341.wav,0,0,0.350681334733963,0.5885165333747864,1,Correct
baseline,data\normal\normal_0022.wav,normal_0022.wav,0,0,0.4246082603931427,0.5885165333747864,1,Correct
baseline,data\abnormal\abnormal_0001.wav,abnormal_0001.wav,1,1,1.207854986190796,0.5885165333747864,1,Correct
baseline,data\normal\normal_0216.wav,normal_0216.wav,0,0,0.2564343512058258,0.5885165333747864,1,Correct
