pipeline,file_path,filename,true_label,predicted_label,anomaly_score,threshold,is_correct,error_type
full_dsp,data\abnormal\abnormal_0062.wav,abnormal_0062.wav,1,0,0.14901909232139587,0.313587486743927,0,FN
full_dsp,data\abnormal\abnormal_0040.wav,abnormal_0040.wav,1,0,0.2343311756849289,0.313587486743927,0,FN
full_dsp,data\normal\normal_0219.wav,normal_0219.wav,0,0,0.09433808922767639,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0203.wav,normal_0203.wav,0,0,0.036537013947963715,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0528.wav,normal_0528.wav,0,0,0.050288401544094086,0.313587486743927,1,Correct
full_dsp,data\abnormal\00015_clean_from_00h01m10s.wav,00015_clean_from_00h01m10s.wav,1,0,0.08674117177724838,0.313587486743927,0,FN
full_dsp,data\normal\normal_0266.wav,normal_0266.wav,0,0,0.06393855810165405,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0237.wav,normal_0237.wav,0,0,0.16997221112251282,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0163.wav,normal_0163.wav,0,0,0.05259960889816284,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0007.wav,abnormal_0007.wav,1,0,0.07648010551929474,0.313587486743927,0,FN
full_dsp,data\normal\normal_0056.wav,normal_0056.wav,0,0,0.10349621623754501,0.313587486743927,1,Correct
full_dsp,data\abnormal\5.wav,5.wav,1,1,2.499788999557495,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0510.wav,normal_0510.wav,0,0,0.028071852400898933,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0033.wav,abnormal_0033.wav,1,0,0.04836242273449898,0.313587486743927,0,FN
full_dsp,data\normal\normal_0136.wav,normal_0136.wav,0,0,0.08047635108232498,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0191.wav,normal_0191.wav,0,0,0.03742116689682007,0.313587486743927,1,Correct
full_dsp,data\abnormal\00520_suspicious_from_00h43m15s.wav,00520_suspicious_from_00h43m15s.wav,1,0,0.1327907145023346,0.313587486743927,0,FN
full_dsp,data\abnormal\abnormal_0036.wav,abnormal_0036.wav,1,0,0.07981357723474503,0.313587486743927,0,FN
full_dsp,data\normal\normal_0421.wav,normal_0421.wav,0,0,0.17499502003192902,0.313587486743927,1,Correct
full_dsp,data\abnormal\1.wav,1.wav,1,1,1.9522626399993896,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0189.wav,normal_0189.wav,0,0,0.10154615342617035,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0029.wav,abnormal_0029.wav,1,0,0.05191010981798172,0.313587486743927,0,FN
full_dsp,data\abnormal\abnormal_0012.wav,abnormal_0012.wav,1,0,0.1636410653591156,0.313587486743927,0,FN
full_dsp,data\normal\normal_0403.wav,normal_0403.wav,0,0,0.05838441848754883,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0275.wav,normal_0275.wav,0,0,0.09501180797815323,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0065.wav,abnormal_0065.wav,1,0,0.16303750872612,0.313587486743927,0,FN
full_dsp,data\normal\normal_0209.wav,normal_0209.wav,0,0,0.06783442199230194,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0026.wav,abnormal_0026.wav,1,0,0.16017380356788635,0.313587486743927,0,FN
full_dsp,data\normal\normal_0055.wav,normal_0055.wav,0,0,0.12469836324453354,0.313587486743927,1,Correct
full_dsp,data\normal\normal_0332.wav,normal_0332.wav,0,0,0.17992983758449554,0.313587486743927,1,Correct
full_dsp,data\abnormal\abnormal_0044.wav,abnormal_0044.wav,1,0,0.05889730527997017,0.313587486743927,0,FN
full_dsp,data\normal\normal_0253.wav,normal_0253.wav,0,1,0.3506195843219757,0.313587486743927,0,FP
